uid,total_loan_amount
58227,19.19179819
58223,6.153413856
58213,3.862594545
58203,5.97467729
58202,11.65459424
58195,9.267390218
58187,4.8616016
58183,5.931812567
58181,9.267493645
58179,10.69761131
58174,3.862594545
58168,11.44556779
58161,10.12838105
58152,5.584137011
58150,18.46170117
58135,13.69903909
58126,4.292650699
58112,5.722768363
58108,4.8616016
58106,5.153538105
58104,80.44806215
58092,4.974842946
58086,11.44553673
58085,5.722768363
58084,4.723016822
58083,7.933896604
58082,9.698066673
58076,5.722768363
58070,12.73748874
58058,8.214408357
58057,5.931812567
58056,4.723016822
58049,4.292650699
58045,12.44789594
58043,5.722768363
58040,5.584137011
58035,67.98695252
58028,5.722768363
58026,3.862594545
58022,15.30032819
58020,54.48462257
58012,5.722768363
58007,5.722768363
58005,6.793132399
57985,22.33159257
57968,11.01492229
57960,4.723016822
57956,5.722768363
57951,4.071302059
57936,8.155245244
57934,20.59947861
57933,4.292650699
57929,10.36634515
57926,10.57529922
57925,4.723016822
57922,5.722768363
57921,10.58430786
57914,17.42025543
57913,10.69761131
57901,8.837437491
57900,50.35148581
57889,5.584137011
57881,3.862594545
57879,3.862594545
57866,5.153538105
57858,4.154158974
57854,11.71379483
57847,6.405333138
57845,6.153413856
57839,9.446312903
57836,5.153538105
57833,3.862594545
57825,6.781937074
57817,23.43706097
57816,3.862594545
57804,10.55895408
57801,3.862594545
57799,8.837437491
57792,5.781982259
57785,16.47962745
57784,3.862594545
57780,5.405415974
57778,3.862594545
57765,14.08648178
57759,15.08654329
57757,15.02027846
57756,5.292153929
57752,32.01259137
57751,18.16825539
57737,4.974842946
57736,31.45070549
57725,11.44553673
57723,4.691162849
57717,5.153538105
57715,5.153538105
57714,4.723016822
57706,11.58778364
57699,6.629009152
57698,3.862594545
57689,38.02619005
57688,10.1284328
57685,10.26699688
57684,166.2615632
57680,6.266691431
57669,4.723016822
57665,5.885770109
57662,11.01492229
57658,5.722768363
57649,5.292153929
57648,4.974842946
57645,4.974842946
57643,10.87630647
57635,5.405415974
57630,40.14635381
57625,9.644012877
57620,10.12838105
57619,4.292650699
57618,18.17859622
57617,16.30707622
57616,22.47282032
57609,18.46170117
57600,3.862594545
57588,5.722768363
57586,12.1281015
57585,6.949280367
57577,6.153413856
57574,10.93353383
57572,5.885770109
57566,13.29296102
57560,6.153413856
57547,3.975670565
57540,5.722768363
57537,3.862594545
57535,20.14386221
57528,16.3884734
57524,6.405333138
57523,13.30831822
57520,4.292650699
57519,32.20647695
57516,10.58430786
57513,6.014774739
57503,3.862594545
57502,9.697859768
57500,25.05304786
57497,6.584074882
57495,16.31080046
57483,10.79333431
57481,14.38145204
57479,13.87745533
57477,4.723016822
57458,13.30831822
57457,5.292153929
57453,5.722768363
57445,10.22446327
57441,5.292153929
57440,56.08922311
57439,5.153538105
57437,5.722768363
57433,5.931812567
57424,8.129829539
57421,16.02982905
57417,4.8616016
57414,5.657311097
57404,6.153413856
57401,4.723016822
57393,21.16861572
57391,5.657311097
57380,5.722768363
57379,33.16421642
57377,11.01492229
57369,4.953785867
57366,6.153413856
57362,39.15455957
57359,11.87618222
57357,12.30682771
57348,10.58430786
57335,33.88208098
57334,14.43011976
57329,6.147169545
57327,5.405415974
57319,14.55946137
57308,5.292153929
57305,6.153413856
57304,24.33141383
57300,3.975670565
57298,5.584137011
57296,4.622092928
57286,4.292650699
57285,5.931812567
57281,4.292650699
57279,4.292650699
57276,10.58405937
57271,11.44559263
57270,4.351813812
57266,4.723016822
57263,6.266691431
57258,16.65713434
57257,5.931812567
57256,3.862594545
57252,3.975670565
57244,3.862594545
57236,8.837437491
57234,11.44556779
57228,5.584137011
57217,10.26699688
57215,9.697859768
57214,8.950203386
57206,6.014774739
57204,4.974842946
57189,18.92629417
57186,4.292650699
57183,3.862594545
57182,9.267493645
57168,15.16895717
57161,16.49075481
57154,5.722768363
57150,6.153413856
57145,5.722768363
57137,5.722768363
57135,9.088746792
57129,14.61017569
57125,6.643293014
57123,4.8616016
57120,4.292650699
57115,22.5879983
57112,25.17358138
57106,5.07059257
57103,4.974842946
57102,11.35473805
57096,6.684274102
57094,30.87427086
57092,5.405415974
57089,39.48591077
57088,6.266691431
57087,6.05244065
57085,5.584137011
57083,11.49335186
57080,5.722768363
57073,5.722768363
57071,21.25664819
57069,9.446033644
57057,8.698687387
57035,20.61283666
57033,13.73914947
57031,8.97390674
57028,11.31462219
57024,12.8779521
57021,5.153538105
57018,4.292650699
57015,4.809815297
57009,15.87646179
57008,5.722768363
57006,18.4228004
57004,5.722768363
57001,5.607008011
56999,11.44553673
56997,5.722768363
56995,6.153413856
56982,16.99268274
56975,5.722768363
56969,9.949720386
56968,9.584804628
56967,23.75236444
56960,5.97467729
56948,4.723016822
56944,5.405415974
56943,5.722768363
56942,3.862594545
56940,5.781982259
56936,4.292650699
56935,5.584137011
56934,5.501180385
56931,10.01517075
56924,11.63198839
56919,4.292650699
56905,30.47504729
56904,6.781937074
56897,6.014774739
56890,5.722768363
56884,17.02967374
56881,5.292153929
56879,26.43799301
56878,19.84638259
56874,4.723016822
56873,5.97467729
56868,5.425786096
56860,5.292153929
56855,5.722768363
56850,17.94667717
56846,6.405333138
56845,24.51341655
56837,12.44789594
56827,8.837024095
56822,137.3648224
56819,4.723016822
56811,4.292650699
56808,6.153413856
56807,41.14847728
56802,7.95134113
56800,29.86755168
56799,5.153538105
56797,5.753080438
56790,7.014743673
56789,4.723016822
56786,5.836040761
56783,5.292153929
56779,11.01492229
56774,6.405333138
56769,6.153413856
56766,4.292650699
56761,11.69744565
56758,10.01541906
56756,3.862594545
56755,14.06358974
56751,6.041378671
56746,4.974842946
56742,4.723016822
56734,9.363243269
56727,5.153538105
56716,5.292153929
56712,4.584447562
56711,13.38200397
56709,4.292650699
56707,47.62938536
56691,5.584137011
56683,22.44647341
56682,11.58778364
56678,20.50863997
56676,4.723016822
56671,4.292650699
56668,10.34481746
56667,4.292650699
56658,16.28172244
56656,6.425705932
56654,4.071302059
56644,5.292153929
56633,35.46987476
56632,10.01517075
56621,14.30782145
56619,5.292153929
56599,6.014774739
56596,5.405415974
56588,4.974842946
56585,4.071302059
56584,14.53421104
56581,10.90659636
56575,6.153413856
56571,5.45514134
56570,9.01613265
56569,5.781982259
56563,5.292153929
56560,6.643293014
56557,12.85263966
56553,6.584074882
56544,9.609169049
56542,11.79649115
56520,5.292153929
56516,10.90663333
56510,6.014774739
56508,6.722718659
56507,15.12868125
56505,5.722768363
56503,14.42087659
56501,10.5188851
56487,4.723016822
56486,5.722768363
56480,4.723016822
56473,4.292650699
56472,4.071302059
56468,5.836040761
56463,4.292650699
56460,20.09087103
56459,10.17829189
56455,6.316422771
56451,5.292153929
56436,5.836040761
56421,7.72518909
56416,19.34187265
56411,4.544373396
56407,5.931812567
56398,4.292650699
56396,5.931812567
56391,12.8779521
56385,5.584137011
56381,17.42232549
56379,8.155245244
56378,23.92260121
56365,5.034043668
56363,11.94935458
56358,3.862594545
56357,21.64703493
56355,10.6975699
56354,11.58778364
56341,5.405415974
56340,4.974842946
56336,25.21173741
56333,6.722718659
56332,12.1281015
56329,5.97467729
56328,3.862594545
56323,3.862594545
56314,4.292650699
56312,5.292153929
56309,7.72518909
56308,6.121545176
56306,15.46069194
56302,6.153413856
56299,10.01541906
56291,11.72280564
56285,4.974842946
56281,10.44578519
56278,11.55880912
56271,4.974842946
56266,15.05144759
56261,9.697859768
56259,3.862594545
56255,44.65562108
56254,6.292054527
56253,5.76480298
56251,5.292153929
56239,19.24032986
56222,6.153413856
56219,11.16827402
56211,4.974842946
56210,85.85301398
56208,5.722768363
56205,5.657311097
56184,5.722768363
56180,55.01103924
56177,28.60759845
56174,4.723016822
56171,5.292153929
56169,30.36301486
56167,4.292650699
56164,15.88043433
56162,5.722768363
56155,14.4216208
56152,6.722718659
56145,5.584137011
56142,5.153538105
56136,4.723016822
56131,6.240248782
56130,11.16827402
56128,7.72518909
56126,5.657311097
56111,46.903942
56098,5.292153929
56093,6.722718659
56091,16.74054664
56089,4.723016822
56084,5.722768363
56082,5.405415974
56080,4.974842946
56063,15.42053498
56057,11.26683122
56053,5.292153929
56052,3.862594545
56041,12.58410905
56039,49.28137009
56037,4.292650699
56033,5.781982259
56032,4.723016822
56031,17.1706028
56029,6.153413856
56026,6.722718659
56022,5.153538105
56021,5.657311097
56017,5.279603817
56009,4.292650699
56007,73.86716582
56001,33.09459353
55998,5.722768363
55997,8.585301398
55996,11.94935458
55994,4.292650699
55986,4.974842946
55980,6.153413856
55978,4.974842946
55974,8.837437491
55970,37.35466137
55965,13.99051047
55964,5.292153929
55963,4.974842946
55962,32.7301153
55958,5.292153929
55956,6.153413856
55952,11.87618222
55926,6.014774739
55920,10.12838105
55910,5.836040761
55909,10.30715383
55908,10.75682521
55907,5.97467729
55906,3.862594545
55890,23.65330424
55888,38.67819773
55886,12.53768349
55885,10.75681203
55883,6.629009152
55882,5.722768363
55876,5.781982259
55867,11.65458093
55864,10.44578519
55861,11.98945462
55858,9.949685892
55854,10.93552036
55852,34.34288034
55845,4.292650699
55842,5.584137011
55841,5.292153929
55835,5.722768363
55833,34.66631753
55832,22.89113557
55830,13.56004092
55827,9.446033644
55813,4.8616016
55812,11.87619154
55807,5.292153929
55804,10.73779156
55794,27.53091831
55790,10.94946503
55789,5.722768363
55787,11.58914339
55786,10.57806574
55776,16.10505898
55774,17.74004987
55772,3.862594545
55771,4.974842946
55770,6.501109382
55762,10.12838105
55757,21.80825661
55754,23.6347773
55751,22.6893446
55750,6.292054527
55746,11.12818434
55743,5.836040761
55741,8.585301398
55736,60.09710979
55732,12.01482289
55723,5.292153929
55720,3.862594545
55718,11.38695049
55712,31.41293939
55709,8.837437491
55705,5.657311097
55700,5.153538105
55698,5.292153929
55694,74.78061618
55685,22.77456699
55684,4.622092928
55681,5.153538105
55680,5.836040761
55678,10.73767512
55672,6.153413856
55671,28.86855453
55662,4.909401781
55658,4.723016822
55653,5.836040761
55651,30.17146455
55649,3.862594545
55646,13.30878335
55642,5.657311097
55640,25.38956703
55634,11.01492229
55632,10.79333431
55626,5.722768363
55620,4.292650699
55619,99.30934343
55612,4.292650699
55610,29.48410748
55583,5.292153929
55582,4.292650699
55581,5.722768363
55575,6.292054527
55574,5.292153929
55571,12.44789594
55567,6.518612438
55562,4.691162849
55561,4.657587153
55559,9.267493645
55558,5.292153929
55556,5.722768363
55550,8.016753519
55546,5.153538105
55544,17.59895058
55535,42.33723143
55533,4.723016822
55526,4.974842946
55521,11.44553673
55515,12.01783979
55512,20.21702073
55510,5.722768363
55502,4.974842946
55499,85.85301398
55498,4.8616016
55493,80.53176141
55482,6.087953139
55481,6.153413856
55472,5.657311097
55471,5.351362178
55470,37.62169663
55465,9.015667521
55460,5.292153929
55459,11.2158384
55456,5.722768363
55448,5.722768363
55446,72.01822224
55441,5.292153929
55437,8.155245244
55435,9.697859768
55434,3.862594545
55424,11.87934806
55417,17.30949754
55409,5.885770109
55400,24.3537221
55393,5.97467729
55392,18.58779537
55390,10.8108492
55386,11.31462219
55384,10.55897996
55380,14.59957175
55366,4.292650699
55363,6.153413856
55362,4.723016822
55353,17.66935567
55352,38.71377715
55351,5.292153929
55348,23.4743912
55340,21.16861572
55339,6.405333138
55332,5.722768363
55329,5.722768363
55328,5.292153929
55327,5.722768363
55324,11.22394875
55322,34.39582407
55321,8.155245244
55319,5.722768363
55308,9.836527325
55307,11.2239665
55305,6.153413856
55303,4.292650699
55295,15.19920278
55291,4.723016822
55288,6.153413856
55287,3.862594545
55281,34.66200791
55279,5.657311097
55276,17.08891093
55274,32.96625462
55264,17.17091277
55262,6.240248782
55255,31.03007588
55244,6.153413856
55243,6.445431881
55234,12.30682771
55227,22.32184319
55220,6.014774739
55219,4.154158974
55214,28.33810093
55202,8.644464511
55198,23.51171725
55196,14.98998265
55194,6.584074882
55191,27.61706993
55182,6.05244065
55177,5.722768363
55175,3.862594545
55168,10.12859835
55162,5.292153929
55157,5.722768363
55156,16.98959958
55143,16.31080046
55139,17.42310059
55131,9.446033644
55123,3.862594545
55120,5.405415974
55104,11.58778364
55099,6.153413856
55098,6.153413856
55095,36.73529822
55090,5.722768363
55087,6.087953139
55083,10.58430786
55082,4.723016822
55079,13.6292135
55077,4.974842946
55076,47.91490683
55074,10.01517075
55072,5.292153929
55068,5.292153929
55065,26.39264208
55063,41.59206847
55054,5.405415974
55050,20.16911249
55041,15.67245425
55030,5.722768363
55028,5.405415974
55019,16.54644137
55012,4.974842946
55002,3.862594545
55000,4.723016822
54999,14.15338329
54997,4.974842946
54993,63.35374219
54992,5.292153929
54990,46.46421056
54986,9.728160015
54979,6.212630577
54977,10.94946503
54975,29.1991435
54973,11.01492229
54968,6.445431881
54958,6.153413856
54943,5.501180385
54934,37.59033081
54930,5.292153929
54929,4.995209729
54926,5.722768363
54921,9.697859768
54919,6.153413856
54918,21.57396952
54905,5.722768363
54894,6.153413856
54891,4.885961244
54890,5.153538105
54871,7.72518909
54863,4.723016822
54859,5.722768363
54858,21.3981338
54852,32.26415183
54846,19.49546978
54842,4.974842946
54834,24.04576055
54831,17.73236934
54825,5.014930043
54824,10.26699688
54823,6.552205383
54817,4.995209729
54813,5.501180385
54812,6.405333138
54809,42.81924791
54805,6.292054527
54802,5.836040761
54798,3.862594545
54791,4.292650699
54787,5.292153929
54783,17.16830509
54778,5.07059257
54770,6.292054527
54763,21.16861572
54759,4.974842946
54758,6.501109382
54756,5.292153929
54750,6.584074882
54749,5.153538105
54746,3.862594545
54739,15.85136678
54737,5.836040761
54735,8.406967941
54734,4.974842946
54732,10.6975699
54729,5.97467729
54724,7.72518909
54720,6.292054527
54716,6.405333138
54709,10.58430786
54708,5.292153929
54707,5.722768363
54706,10.8108492
54705,19.49189776
54704,90.55989915
54698,15.32975499
54695,5.836040761
54692,18.46185633
54687,10.30715383
54684,4.974842946
54674,12.26673182
54672,22.03270057
54671,20.07839459
54670,13.22583781
54667,6.316422771
54666,4.974842946
54664,13.24292302
54661,10.58430786
54659,9.43979529
54649,5.836040761
54648,7.83826511
54646,5.501180385
54644,4.544373396
54640,61.82973997
54639,4.836247821
54637,18.10012383
54635,10.15375553
54634,13.12967479
54630,17.99158636
54624,5.657311097
54619,4.974842946
54617,16.30707622
54616,5.292153929
54613,9.584804628
54607,18.3556151
54598,5.722768363
54595,4.40582999
54590,12.06721539
54577,22.21629625
54574,5.153538105
54572,5.121675962
54568,5.473968259
54562,5.121675962
54561,21.53052944
54553,9.267493645
54545,6.05244065
54539,5.292153929
54536,4.292650699
54535,5.584137011
54531,9.446033644
54528,14.36749483
54527,10.69761131
54523,5.851381881
54520,13.56004092
54519,13.9905622
54517,4.723016822
54510,20.50211619
54509,10.44569203
