,uid,shang10,shang9,shang8,shang11
6728,29042,3.9841481946666666,4.005946596333334,4.3078377275,4.005946596333334
6729,29049,4.890992872666667,6.153413856,4.81778905075,
6730,29062,4.974842946,4.723016822,,
6731,29065,6.643293014,,,
6732,29071,6.33987127,5.430855996999999,6.153413856,
6733,29072,4.501535282,5.2921539289999995,4.7803169955,5.08809119
6734,29073,5.226703564,4.88553848,4.577374237,5.2411606695
6735,29074,5.214379818166668,5.2070979375,6.153413856,5.540987230833333
6736,29083,5.2921539289999995,,,5.210832161
6737,29087,5.256897153111113,5.256897153111113,5.2604228307000005,5.228691732400001
6738,29089,6.856372469,6.722718659,,
6739,29092,5.8360407610000005,6.014774739,6.722718659,
6740,29093,5.222846017,,,
6741,29094,5.781982258999999,,5.781982258999999,5.781982258999999
6742,29096,5.153538105,5.153538105,,5.153538105
6743,29097,5.584137011,5.584137011,5.537068093999999,6.014774739
6744,29099,6.153413856,,,
6745,29102,5.6573283514999995,4.077622622,5.3513621780000005,
6746,29106,5.1334984375,,,5.2921539289999995
6747,29108,4.723016822,4.8178730065,4.8489298839999995,4.8489298839999995
6748,29110,5.2921539289999995,5.153538105,,
6749,29111,5.501180385,5.112098603500001,5.112098603500001,
6750,29117,4.266851894999999,4.219987652833333,4.311853144666666,4.288530974
6751,29118,6.087953139,6.087953139,6.087953139,6.087953139
6752,29122,5.657311097000001,,,
6753,29124,5.0075853755,,,
6754,29128,4.077622622,4.071302059,,4.292650699
6755,29134,6.405333138,,5.722768362999999,5.722778716
6756,29135,4.974842946,,,5.2228925925
6757,29137,5.722768362999999,5.3432815243333325,5.722768362999999,5.438153234
6758,29142,5.836040761,5.8360407610000005,5.710088886,5.8360407610000005
6759,29148,6.2126305770000005,6.159596037000001,4.657587153,6.2126305770000005
6760,29162,4.723016822,,,
6761,29163,4.444621615,4.672554875,4.154158974,
6762,29169,5.657311097000001,,,
6763,29175,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995
6764,29178,6.05244065,,,
6765,29183,5.584137011,4.974980898,,
6766,29188,5.6207283675,,,
6767,29190,4.848929883999999,4.690555004,4.828684440809524,4.857324088133334
6768,29193,3.919132555,,4.8640800075,
6769,29194,4.292650699,,4.6873895042000004,
6770,29201,4.4187187455000005,4.4187187455000005,4.6588679425,
6771,29202,5.133648576909091,4.913014463142858,5.0406309105,5.241785123230769
6772,29208,6.362466936000001,5.868775433500001,6.153413856,
6773,29209,4.974842946,,5.722768362999999,6.05244065
6774,29222,4.556874085555555,4.372380941375,4.104819754333334,4.223310626999999
6775,29227,5.781982258999999,,,5.781982258999999
6776,29231,4.376661587666667,4.544373396,,4.861601599999999
6777,29234,3.862594545,,,
6778,29238,3.975670565,3.975670565,3.975670565,3.975670565
6779,29241,5.901619032666666,6.292054527,6.292054527,5.722796316
6780,29245,5.153538105,,,
6781,29248,5.2921539289999995,5.2921539289999995,5.2921539289999995,5.2921539289999995
6782,29253,4.043673026666666,4.548695104,4.105891627,3.862594545
6783,29256,5.2921539289999995,4.723068541999999,,4.924943545166666
6784,29259,4.32737438575,4.077622622,4.16878785925,
6785,29261,6.316422771,6.316422771,,
6786,29262,4.723016822,,,
6787,29270,4.974842946,4.603955680333333,4.005946596333334,
6788,29283,5.2380042719999995,4.280737564,4.336871959624999,5.183845743
6789,29285,4.974842946,,,5.722768362999999
6790,29298,5.6926276235,5.648577069500001,,
6791,29299,5.722768362999999,,,
6792,29301,5.722768362999999,5.722768362999999,,
6793,29305,4.292650699,5.501180385,4.974842946,4.792402313999999
6794,29309,4.723016822,4.8489298839999995,4.974842946,5.405415973999999
6795,29310,5.722768362999999,,,5.657311097000001
6796,29315,6.153413856,5.7027224855,,
6797,29321,4.5151948956000005,4.391767279999999,,4.2134444035000005
6798,29327,6.292054527,6.292054527,6.292054527,6.292054527
6799,29328,5.722768362999999,6.405333138,,
6800,29329,5.848735250500001,,,
6801,29330,5.2921539289999995,5.2921539289999995,5.97467729,5.2921539289999995
6802,29336,4.723016822,4.6337468225,4.974842946,4.723016822
6803,29347,5.827290465,,,5.6039801934
6804,29348,4.566346363666667,,,
6805,29352,4.723016822,5.722768362999999,,
6806,29353,5.657311097000001,5.657311097000001,5.657311097000001,4.723016822
6807,29354,5.202727208285714,5.106204460714286,5.209021695,
6808,29362,5.722768362999999,5.722768362999999,,
6809,29364,6.584074882,,,
6810,29371,5.700949274333333,,,
6811,29377,5.16891505025,5.2101665395,5.600690427000001,5.169960853166667
6812,29381,5.153538105,4.974842946,,5.153538105
6813,29384,4.6337468225,4.2066394682,5.16656951275,4.477093323142857
6814,29388,4.071302059,4.223404836499999,4.2034839705,3.862594545
6815,29392,3.862594545,,3.862594545,4.077622622
6816,29393,5.3160770215,4.5078337605000005,,3.862594545
6817,29403,4.292650699,5.2921539289999995,5.722768362999999,
6818,29415,5.474760118,,5.6334156095,
6819,29420,4.436106073333334,4.29402128825,4.544373396,4.292754022
6820,29426,5.931812567000001,5.827290465,5.153538105,5.931812567000001
6821,29428,5.722768362999999,5.153538105,4.759952821000001,5.247684459
6822,29432,4.974842946,,5.2921539289999995,
6823,29438,4.292650699,,,
6824,29439,5.405415973999999,,,
6825,29442,5.722768362999999,,4.15051372925,
6826,29443,5.700949274333333,5.148609967,5.0316948166,5.2921539289999995
6827,29444,5.3488211805,3.862594545,5.657311097000001,
6828,29449,5.931812567000001,,,
6829,29451,6.121545176000001,5.51868147,4.071302059,6.121545176000001
6830,29453,5.722768362999999,5.722768362999999,,5.722768362999999
6831,29457,5.405415973999999,5.405415973999999,5.405415973999999,5.405415973999999
6832,29464,4.974842946,4.974842946,4.974842946,4.974842946
6833,29471,6.153413856,,5.641591002999999,
6834,29473,5.153538105,5.153538105,4.306848876399999,4.8490333365
6835,29474,5.31651835,5.2921539289999995,,5.1359684665
6836,29475,5.007709531000001,5.0641905255,5.722768362999999,
6837,29480,5.19012946,5.2921539289999995,,
6838,29483,5.584137011,5.153538105,,
6839,29484,5.100773255,4.4185120475,,
6840,29485,3.862594545,4.077622622,,
6841,29492,5.8360407610000005,5.80901151,5.8360407610000005,5.8360407610000005
6842,29495,5.153538105,4.723016822,,5.781982258999999
6843,29505,3.862594545,,4.292909065,4.577374237
6844,29506,4.9263101305,4.814406646000001,4.951555739363638,4.794247606
6845,29510,5.648911619666666,5.931812567000001,,
6846,29513,4.974857510666667,,4.792402313999999,4.723094402
6847,29526,5.2921539289999995,,,5.722768362999999
6848,29528,5.1863836013333335,4.753318085142857,4.9690399649999994,4.745880890666666
6849,29536,4.001573920625,4.269908903444445,4.089854162,4.256255523125
6850,29539,5.329907944,4.996671232333335,4.701924676399999,5.3214224795
6851,29543,5.153538105,4.8489298839999995,5.0480305935,
6852,29549,4.42870500925,3.9701085835,3.862594545,4.7533170689999995
6853,29550,4.508043145249999,4.103134739333333,4.9186359175,4.3789534252
6854,29557,6.722718659,6.722718659,,6.722718659
6855,29558,4.5918723285,4.457961266,4.2066704651,4.857249842666666
6856,29568,6.895217943,6.8656086415,6.650275540499999,
6857,29570,6.643293014,6.643293014,6.643293014,
6858,29572,5.722768362999999,4.769273816666668,5.501180385,5.405415973999999
6859,29588,5.226703564,3.862594545,4.776747931,4.938393855
6860,29595,3.862594545,3.862594545,,3.862594545
6861,29602,5.405415973999999,4.782208137,4.782208137,4.782208137
6862,29603,4.861601599999999,4.594805189750001,4.149298647666666,4.723016822
6863,29606,5.112231633,4.292650699,5.112231633,5.931812567000001
6864,29607,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
6865,29609,5.501180385,5.153538105,,
6866,29620,5.657311097000001,,,
6867,29621,5.8197584639999995,5.8197584639999995,5.2016417575,5.3625556880000005
6868,29622,4.544373396,4.292650699,,
6869,29630,5.153538105,,,
6870,29634,4.358669985666666,4.696879603,,4.195596896666667
6871,29637,4.974842946,4.974842946,4.974842946,4.292650699
6872,29644,4.469834454052632,4.161602172384615,3.8625945450000003,4.573432830666667
6873,29645,5.3688957805,4.723016822,5.931812567000001,4.723016822
6874,29647,4.723016822,4.723016822,4.723016822,4.723016822
6875,29652,5.501180385,5.501180385,5.127196084,5.501180385
6876,29655,4.974842946,3.862594545,,
6877,29666,6.153413856,,6.153413856,5.3896109726666666
6878,29667,4.672554875,,,
6879,29669,5.153538105,,,5.153538105
6880,29670,4.8489298839999995,4.974842946,,5.722768362999999
6881,29680,6.014774739,,6.014774739,6.014774739
6882,29701,5.507461146,,,
6883,29706,4.4185120475,,4.544373396,4.723016822
6884,29714,5.2921539289999995,,,
6885,29717,6.1837274110000005,,,
6886,29724,5.722768362999999,,,
6887,29730,5.657311097000001,,,
6888,29731,5.722768362999999,,,
6889,29733,4.292650699,,4.322575142,
6890,29742,5.405415973999999,5.405415973999999,5.405415973999999,
6891,29743,4.5078337605000005,3.862594545,4.077622622,4.292728191249998
6892,29746,5.54404215,,,
6893,29750,4.3235691829333325,4.3760282228888885,4.233298079111111,4.433425932066666
6894,29758,5.467760182,,5.226703564,
6895,29759,5.405415973999999,,,
6896,29762,5.584137011,5.710088886,5.214110237,4.336204921
6897,29765,5.7100953565,5.427251166666667,,
6898,29771,4.974842946,4.9182222730000005,5.5641284010000005,5.2921539289999995
6899,29777,4.723016822,5.2794770395,4.792402313999999,4.86533988875
6900,29778,4.663469013333333,4.6636151295454535,4.544373396,4.663469013333333
6901,29780,5.153538105,4.508066325,4.32737438575,4.947867787
6902,29781,3.9701085835,4.08047708476923,4.350631651833333,3.862594545
6903,29785,5.722768362999999,,,5.2921539289999995
6904,29787,4.855214347222222,5.011685948461539,5.075017793307693,4.499286472285715
6905,29789,5.2921539289999995,,,
6906,29790,4.5078337605000005,4.292650699,4.292650699,4.292650699
6907,29791,5.931812567000001,5.931812567000001,5.931812567000001,5.931812567000001
6908,29795,4.292650699,,,
6909,29797,5.501180385,,,
6910,29802,4.49804649125,4.49804649125,4.6746181165,4.6160581912
6911,29806,4.589270173,3.862594545,,4.455523524
6912,29810,5.991028077,5.9344079185,,5.720695605666667
6913,29820,5.405415973999999,,,
6914,29822,5.722768362999999,,,5.722768362999999
6915,29823,4.023486312,,,
6916,29835,5.036032807,5.866316860666667,5.112814448666666,6.1685706335
6917,29838,3.862594545,3.8975387783571427,3.9187090413260868,3.862594545
6918,29840,4.699342087444444,,6.2100526435,6.202187955
6919,29842,6.83599934,,,
6920,29856,5.146884090166666,4.723094402,5.2009871978,5.3846876004999995
6921,29857,4.023486312,3.975670565,,4.071302059
6922,29861,5.283731994333333,,5.405415973999999,5.501180385
6923,29866,4.8489298839999995,5.153538105,4.292650699,4.938393855
6924,29870,5.171870438,,,
6925,29871,4.231302668142858,4.729678873199999,,4.465331427000001
6926,29882,4.9258422285000005,4.660674258916667,4.719927930133333,4.825161458416667
6927,29889,5.657311097000001,5.657311097000001,5.657311097000001,5.657311097000001
6928,29897,5.3784126025,5.781982258999999,5.781982259,5.931812567000001
6929,29900,5.222846017,4.520013638999999,5.0075698525,4.715183235
6930,29903,3.8701329463333334,,,4.0449250195
6931,29904,5.556484802333333,5.542658697999999,5.20402839125,5.521302485333333
6932,29907,5.722768362999999,,,
6933,29910,3.862594545,6.153413856,,
6934,29911,3.9486057758,4.0346170065999996,4.077622622,
6935,29914,5.489381015,,,5.573346056000001
6936,29916,4.5733431865,4.2354190248000005,4.349266184999999,
6937,29919,5.2921539289999995,5.2921539289999995,4.4185120475,
6938,29921,3.862594545,,,3.984148194666666
6939,29924,5.8487228264999995,,,
6940,29925,4.544373396,5.04979776125,,4.974842946
6941,29930,4.4731042016,4.974842946,4.6567315026000005,4.176475986333334
6942,29948,4.513961459,5.722768362999999,4.8729149505,5.226703564
6943,29949,4.292650699,4.723016822,,
6944,29953,5.830441384249999,5.2921539289999995,,6.296967531333333
6945,29955,4.809815297,3.9701085835,3.862594545,
6946,29956,4.154158974,,,
6947,29959,5.4947764925,4.878530245,4.807027831666667,5.301939299
6948,29960,4.542720281,4.2066394682,4.6337468225,5.1088772515
6949,29962,5.74113247,,5.527250561000001,
6950,29963,5.2921539289999995,5.722768362999999,,
6951,29964,4.1341606319999995,4.089854162,4.292650699,
6952,29965,5.97467729,,,
6953,29967,4.844805964666667,,4.292650699,4.950483206
6954,29972,5.2921539289999995,,,
6955,29980,6.014774739,6.014774739,6.014774739,6.014774739
6956,29983,5.657311097000001,,5.405415973999999,
6957,29987,3.862594545,4.7773543566,,4.1206282374
6958,29990,4.292650699,5.781982258999999,,5.0641905255
6959,29991,5.722768362999999,,5.722768362999999,5.722768362999999
6960,30001,4.206701462,4.1852141527499995,,3.862594545
6961,30002,4.2570666868,3.9486057758,4.077622622,4.2928056835
6962,30017,4.8489298839999995,4.890900904666667,4.890900904666667,4.890900904666667
6963,30018,4.723094402,,,4.8969155419999995
6964,30020,6.781937074,6.781937074,,6.781937074
6965,30021,5.447747334500001,4.7386956332,4.7643007505714285,
6966,30027,4.663503489,4.723016822,4.077622622,4.520013639
6967,30030,4.362323193333333,,,
6968,30033,5.2921539289999995,,,
6969,30039,4.883691606,5.327379208,5.866316860666667,4.769273816666667
6970,30040,5.501180385,5.2921539289999995,5.02291471975,5.453327756499999
6971,30044,5.153538105,5.0105819778,4.974842946,5.0820600414
6972,30045,5.153538105,,,6.483098934
6973,30047,6.153413856,,,6.316422771
6974,30054,5.405415973999999,,,
6975,30059,5.9605815405,5.9605815405,6.697355045,6.697355045
6976,30067,4.292650699,4.3620980725,,5.931812567000001
6977,30069,6.384269633,5.501180385,,
6978,30074,6.83599934,6.83599934,6.83599934,6.83599934
6979,30075,5.1334984375,5.148636486000002,5.2921539289999995,5.1863836013333335
6980,30076,5.1535769165,,,
6981,30083,5.636722198666667,,5.781982258999999,
6982,30087,5.9380911095,,,
6983,30092,5.2921539289999995,,,
6984,30093,5.3488056545,4.792402313999999,4.6180728265,
6985,30097,5.8181674585000005,5.574521234,5.256059086666666,
6986,30099,5.722768362999999,5.722768362999999,5.722768362999999,
6987,30103,5.722768362999999,,,
6988,30104,4.831387588666668,5.04068311225,4.544373396,4.974842946
6989,30106,6.240248782,5.722768363,,6.153413856
6990,30109,4.292817151459462,4.473444000333333,4.006583191375,5.233531525
6991,30113,4.292650699,4.5078337605000005,4.9382774635,
6992,30114,4.974842946,4.723016822,4.2034839705,5.2921539289999995
6993,30123,4.077622622,3.862594545,3.862594545,3.862594545
6994,30126,4.636010020333333,4.371005473428572,4.5707902915,4.2796198658
6995,30129,5.827290465,,,
6996,30133,4.723016822,5.0075853755,4.376661587666667,
6997,30138,5.102710423666666,,4.6690023585,4.2928056835
6998,30140,6.153413856,,,
6999,30141,5.0075853755,5.1334984375,,
7000,30143,4.292650699,,,4.292650699
7001,30144,4.787026278899999,4.960654012166667,4.969958905124999,5.566662301666667
7002,30157,6.014774739,6.014774739,,
7003,30159,5.7068495525,5.348784951500001,,
7004,30160,4.292650699,,,4.292650699
7005,30173,6.83599934,,,
7006,30174,6.83599934,,,
7007,30176,4.538574197857142,4.0083767595,4.4796197418,4.651314965583333
7008,30179,4.302854104333333,,,4.653790371
7009,30181,4.974842946,4.723016822,,5.10244156
7010,30185,3.862594545,4.005946596333334,4.154158974,
7011,30196,5.405415973999999,,,
7012,30200,4.292650699,4.723016822,,4.292650699
7013,30202,5.245948654333334,5.360111156,5.348784951500001,5.348789265
7014,30204,3.862594545,3.9147714235000004,4.4484366366,4.005946596333334
7015,30206,5.97467729,5.97467729,5.97467729,
7016,30208,5.0641905255,5.153538105,5.153538105,5.0641905255
7017,30211,4.477810454263157,4.723094402,,4.3084673239999995
7018,30218,3.862594545,,4.861601599999999,
7019,30219,5.2921539289999995,,,
7020,30220,5.237308077714286,5.681355491000001,5.315624139666667,5.1442254505000005
7021,30226,5.8360407610000005,5.8360407610000005,5.8360407610000005,5.97467729
7022,30229,4.956856997666667,4.8897951088,4.663503489,5.2921539289999995
7023,30233,4.292650699,4.292650699,4.077622622,4.723016822
7024,30238,5.153538105,5.153538105,5.153538105,5.153538105
7025,30241,4.292650699,,4.974842946,
7026,30243,5.391814872571429,5.1123423888,4.993357147750001,4.72256778875
7027,30245,3.919132555,3.862594545,4.460603629,5.3488056545
7028,30246,5.2921539289999995,5.43814547,5.722768362999999,6.087953139
7029,30248,4.233344012,3.862594545,3.900286551666667,4.292650699
7030,30251,3.862594545,,,
7031,30261,5.722768362999999,4.948220536,,5.405415973999999
7032,30270,6.4645507989999995,6.4645507989999995,,
7033,30272,4.154158974,,4.953785867,
7034,30276,5.4501264227499995,5.5640921685,5.722768362999999,4.723016822
7035,30277,4.963282998266667,5.008882611800002,5.0197312045,4.9915997755
7036,30285,4.723016822,4.5078337605000005,4.292650699,4.292650699
7037,30287,5.657311097000001,5.657311097000001,,5.657311097000001
7038,30296,5.2228693047500006,5.396667157,,5.565583563333333
7039,30298,4.9433646805,4.723016822,4.9244984117,4.899295108800001
7040,30300,5.2921539289999995,,,6.014774739
7041,30302,4.922891343333333,4.292650699,,
7042,30316,5.722768362999999,5.722768362999999,5.722768362999999,5.722768362999999
7043,30319,3.8625945449999977,3.862594545,3.862594545,3.8625945449999977
7044,30322,5.779404562000001,5.276684465125,,5.662886635
7045,30333,5.2921539289999995,5.373715035499999,5.657311097000001,5.3274146945
7046,30340,4.723094402,5.405415973999999,4.974842946,5.2921539289999995
7047,30341,5.781982258999999,5.7798908387142856,5.6951991226,5.781982258999999
7048,30353,5.494789432999999,,5.153538105,
