,uid,loan_sum,shang12
6028,59946,5.292153929,5.292153929
6029,67154,6.362466936,6.362466936
6030,39791,6.087953139,6.087953139
6031,31629,6.212630577,6.212630577
6032,90000,4.974842946,4.974842946
6033,44088,4.544373396,4.544373396
6034,26922,6.464550799,6.464550799
6035,49538,6.153413856,6.153413856
6036,28787,6.405333138,6.405333138
6037,23416,4.292650699,4.292650699
6038,50861,6.014774739,6.014774739
6039,29443,5.292153929,5.292153929
6040,59512,5.501180385,5.501180385
6041,29304,4.974842946,4.974842946
6042,70920,5.292153929,5.292153929
6043,78153,5.885770109,5.885770109
6044,39404,4.584447562,4.584447562
6045,89660,6.014774739,6.014774739
6046,86157,5.722768363,5.722768363
6047,62730,5.501180385,5.501180385
6048,17779,5.836040761,5.836040761
6049,55867,6.266691431,6.266691431
6050,36083,5.292153929,5.292153929
6051,54031,6.405333138,6.405333138
6052,34873,6.070450575,6.070450575
6053,33379,5.121675962,5.121675962
6054,61000,6.153413856,6.153413856
6055,3974,5.153538105,5.153538105
6056,31526,6.643293014,6.643293014
6057,35655,5.781982259,5.781982259
6058,83784,6.781937074,6.781937074
6059,75582,6.070450575,6.070450575
6060,42362,4.974842946,4.974842946
6061,71822,5.292153929,5.292153929
6062,57717,5.153538105,5.153538105
6063,23921,6.183727411,6.183727411
6064,39304,5.909217723,5.909217723
6065,48462,5.97467729,5.97467729
6066,88643,6.153413856,6.153413856
6067,53398,6.44348723,6.44348723
6068,82086,5.351362178,5.351362178
6069,4289,6.153413856,6.153413856
6070,49839,5.885770109,5.885770109
6071,83514,5.670965859,5.670965859
6072,21387,5.501180385,5.501180385
6073,7814,5.836040761,5.836040761
6074,88618,5.931812567,5.931812567
6075,14827,4.974842946,4.974842946
6076,67319,5.97467729,5.97467729
6077,57088,6.266691431,6.266691431
6078,60136,4.292650699,4.292650699
6079,770,4.974842946,4.974842946
6080,42654,3.862594545,3.862594545
6081,35607,4.723016822,4.723016822
6082,81153,4.723016822,4.723016822
6083,79514,5.722768363,5.722768363
6084,26075,4.292650699,4.292650699
6085,5725,6.409461487,6.409461487
6086,4994,5.405415974,5.405415974
6087,43208,5.405415974,5.405415974
6088,24019,5.753080438,5.753080438
6089,79998,6.292054527,6.292054527
6090,37196,5.871264705,5.871264705
6091,36276,5.121675962,5.121675962
6092,7569,6.584074882,6.584074882
6093,47597,5.9536145,5.9536145
6094,57161,6.223825599,6.223825599
6095,33457,5.722768363,5.722768363
6096,83690,4.974842946,4.974842946
6097,77075,4.292650699,4.292650699
6098,20711,5.781982259,5.781982259
6099,72754,4.292650699,4.292650699
6100,81228,6.33987127,6.33987127
6101,29987,5.153538105,5.153538105
6102,71192,4.292650699,4.292650699
6103,56460,5.885770109,5.885770109
6104,42058,6.33987127,6.33987127
6105,32049,5.931812567,5.931812567
6106,29492,5.836040761,5.836040761
6107,16373,6.445431881,6.445431881
6108,60543,5.292153929,5.292153929
6109,36336,6.405333138,6.405333138
6110,68226,5.722768363,5.722768363
6111,8818,6.153413856,6.153413856
6112,7295,5.362555688,5.362555688
6113,11050,5.405415974,5.405415974
6114,80492,5.722768363,5.722768363
6115,15637,6.33987127,6.33987127
6116,56039,6.077510874,6.077510874
6117,14667,5.83084171,5.83084171
6118,89315,4.544373396,4.544373396
6119,57780,5.405415974,5.405415974
6120,71803,6.464550799,6.464550799
6121,25377,5.836040761,5.836040761
6122,84824,6.999013034,6.999013034
6123,41828,6.405333138,6.405333138
6124,68297,5.781982259,5.781982259
6125,85455,5.292153929,5.292153929
6126,19958,5.836040761,5.836040761
6127,37614,6.362466936,6.362466936
6128,11689,5.292153929,5.292153929
6129,50706,5.292153929,5.292153929
6130,66635,4.8616016,4.8616016
6131,53819,6.770536322,6.770536322
6132,36866,6.014774739,6.014774739
6133,84557,5.722768363,5.722768363
6134,63470,5.584137011,5.584137011
6135,58452,5.836040761,5.836040761
6136,4247,5.722768363,5.722768363
6137,20156,4.723016822,4.723016822
6138,339,6.781937074,6.781937074
6139,42095,6.153413856,6.153413856
6140,63966,5.501180385,5.501180385
6141,79279,5.899944587,5.899944587
6142,14769,5.405415974,5.405415974
6143,5129,5.584137011,5.584137011
6144,69967,3.862594545,3.862594545
6145,87770,5.861402821,5.861402821
6146,53711,5.722768363,5.722768363
6147,70309,4.544373396,4.544373396
6148,33717,5.722768363,5.722768363
6149,35358,5.97467729,5.97467729
6150,20255,5.781982259,5.781982259
6151,70639,5.153538105,5.153538105
6152,13012,4.8616016,4.8616016
6153,84907,5.931812567,5.931812567
6154,1480,5.153538105,5.153538105
6155,31068,5.809599236,5.809599236
6156,52961,5.584137011,5.584137011
6157,37580,6.895217943,6.895217943
6158,76723,5.781982259,5.781982259
6159,29336,4.723016822,4.723016822
6160,42496,6.014774739,6.014774739
6161,14541,5.814978328,5.814978328
6162,75407,5.501180385,5.501180385
6163,89502,5.292153929,5.292153929
6164,51120,6.05244065,6.05244065
6165,7852,4.723016822,4.723016822
6166,19149,5.253716509,5.253716509
6167,40309,5.584137011,5.584137011
6168,39009,3.862594545,3.862594545
6169,90005,4.974842946,4.974842946
6170,2154,4.292650699,4.292650699
6171,76623,3.862594545,3.862594545
6172,37146,4.351813812,4.351813812
6173,59830,4.974842946,4.974842946
6174,2215,5.931812567,5.931812567
6175,36883,4.40582999,4.40582999
6176,52100,5.584137011,5.584137011
6177,58314,4.723016822,4.723016822
6178,10876,4.622092928,4.622092928
6179,41653,6.05244065,6.05244065
6180,30245,5.885770109,5.885770109
6181,74347,5.722768363,5.722768363
6182,17690,5.153538105,5.153538105
6183,35326,6.014774739,6.014774739
6184,79934,6.405333138,6.405333138
6185,29108,5.292153929,5.292153929
6186,35229,5.584137011,5.584137011
6187,17314,5.292153929,5.292153929
6188,14975,4.723016822,4.723016822
6189,3192,6.014774739,6.014774739
6190,58943,4.40582999,4.40582999
6191,69904,5.599477499,5.599477499
6192,3311,5.328351404,5.328351404
6193,13130,6.684274102,6.684274102
6194,159,6.362466936,6.362466936
6195,16176,6.405333138,6.405333138
6196,77108,6.405333138,6.405333138
6197,51692,5.722768363,5.722768363
6198,3774,3.862594545,3.862594545
6199,35109,5.292153929,5.292153929
6200,14699,5.501180385,5.501180385
6201,82894,5.153538105,5.153538105
6202,42011,6.584074882,6.584074882
6203,34082,4.723016822,4.723016822
6204,49860,4.544373396,4.544373396
6205,43449,5.836040761,5.836040761
6206,89780,5.97467729,5.97467729
6207,14452,6.240248782,6.240248782
6208,16821,6.153413856,6.153413856
6209,80296,4.8616016,4.8616016
6210,60777,5.292153929,5.292153929
6211,47256,5.153538105,5.153538105
6212,71710,6.292054527,6.292054527
6213,70167,7.014743673,7.014743673
6214,65685,5.97467729,5.97467729
6215,70981,6.014774739,6.014774739
6216,12264,4.292650699,4.292650699
6217,77819,6.895217943,6.895217943
6218,48977,5.501180385,5.501180385
6219,77272,6.137683814,6.137683814
6220,71175,6.153413856,6.153413856
6221,7299,5.584137011,5.584137011
6222,11564,5.781982259,5.781982259
6223,80031,3.862594545,3.862594545
6224,8822,4.995209729,4.995209729
6225,29256,6.014774739,6.014774739
6226,85385,5.153538105,5.153538105
6227,7482,5.405415974,5.405415974
6228,15400,5.722768363,5.722768363
6229,24132,5.722768363,5.722768363
6230,81865,5.722768363,5.722768363
6231,13424,4.974842946,4.974842946
6232,3004,5.153538105,5.153538105
6233,86379,5.226703564,5.226703564
6234,69821,5.405415974,5.405415974
6235,53275,5.292153929,5.292153929
6236,56131,6.240248782,6.240248782
6237,2280,4.723016822,4.723016822
6238,44646,6.779673597,6.779673597
6239,20112,5.722768363,5.722768363
6240,32496,4.723016822,4.723016822
6241,150,6.405333138,6.405333138
6242,75838,6.518612438,6.518612438
6243,49988,5.885770109,5.885770109
6244,59684,5.781982259,5.781982259
6245,51903,4.723016822,4.723016822
6246,87166,6.990995801,6.990995801
6247,87196,4.544373396,4.544373396
6248,27441,5.292153929,5.292153929
6249,11528,5.501180385,5.501180385
6250,35807,3.862594545,3.862594545
6251,32072,3.862594545,3.862594545
6252,48018,6.087953139,6.087953139
6253,2248,5.07059257,5.07059257
6254,42285,5.405415974,5.405415974
6255,19912,6.266691431,6.266691431
6256,50974,5.836040761,5.836040761
6257,31180,6.014774739,6.014774739
6258,89243,4.974842946,4.974842946
6259,65583,5.501180385,5.501180385
6260,9135,4.974842946,4.974842946
6261,14015,6.405333138,6.405333138
6262,43960,5.918354494,5.918354494
6263,34344,5.45514134,5.45514134
6264,16120,5.931812567,5.931812567
6265,46701,6.153413856,6.153413856
6266,13324,6.405333138,6.405333138
6267,37376,6.377808777,6.377808777
6268,87807,5.781982259,5.781982259
6269,38028,5.212743531,5.212743531
6270,9063,5.995049416,5.995049416
6271,52781,6.885731874,6.885731874
6272,71562,6.226593119,6.226593119
6273,1926,4.544373396,4.544373396
6274,46413,5.501180385,5.501180385
6275,60540,6.014774739,6.014774739
6276,71541,5.153538105,5.153538105
6277,3035,6.83599934,6.83599934
6278,42001,6.087953139,6.087953139
6279,13666,5.781982259,5.781982259
6280,72351,6.464550799,6.464550799
6281,61016,6.05244065,6.05244065
6282,41997,5.45514134,5.45514134
6283,30933,6.405333138,6.405333138
6284,73769,5.292153929,5.292153929
6285,17605,5.292153929,5.292153929
6286,8272,5.351362178,5.351362178
6287,53347,4.154158974,4.154158974
6288,78600,4.974842946,4.974842946
6289,41359,5.292153929,5.292153929
6290,29780,5.351362178,5.351362178
6291,21435,6.535635912,6.535635912
6292,43287,6.121545176,6.121545176
6293,17643,6.757749048,6.757749048
6294,20991,5.226703564,5.226703564
6295,53803,5.584137011,5.584137011
6296,58418,5.405415974,5.405415974
6297,57204,4.974842946,4.974842946
6298,23974,5.722768363,5.722768363
6299,29766,5.292153929,5.292153929
6300,80269,4.723016822,4.723016822
6301,79277,5.07059257,5.07059257
6302,30316,5.722768363,5.722768363
6303,2099,5.722768363,5.722768363
6304,72849,4.292650699,4.292650699
6305,54834,5.885770109,5.885770109
6306,45979,5.97467729,5.97467729
6307,48136,5.226703564,5.226703564
6308,56808,6.153413856,6.153413856
6309,20243,6.183727411,6.183727411
6310,22356,4.292650699,4.292650699
6311,74413,5.292153929,5.292153929
6312,19205,5.435726077,5.435726077
6313,83260,6.468304987,6.468304987
6314,79891,5.931812567,5.931812567
6315,54398,3.862594545,3.862594545
6316,34532,4.809815297,4.809815297
6317,60418,5.45514134,5.45514134
6318,20368,5.885770109,5.885770109
6319,28043,5.45514134,5.45514134
6320,2838,6.405333138,6.405333138
6321,51155,5.292153929,5.292153929
6322,86096,6.05244065,6.05244065
6323,34363,4.723016822,4.723016822
6324,5399,5.781982259,5.781982259
6325,52205,6.885731874,6.885731874
6326,37628,5.899944587,5.899944587
6327,53920,6.066890111,6.066890111
6328,44818,5.153538105,5.153538105
6329,19706,4.544373396,4.544373396
6330,54382,5.83084171,5.83084171
6331,89609,6.781937074,6.781937074
6332,18291,6.240248782,6.240248782
6333,61880,5.292153929,5.292153929
6334,75932,4.8616016,4.8616016
6335,82539,5.722768363,5.722768363
6336,28507,5.501180385,5.501180385
6337,66407,6.070450575,6.070450575
6338,55906,3.862594545,3.862594545
6339,24607,5.97467729,5.97467729
6340,72812,5.722768363,5.722768363
6341,38096,5.292153929,5.292153929
6342,18873,5.501180385,5.501180385
6343,46648,3.862594545,3.862594545
6344,3702,5.836040761,5.836040761
6345,19411,6.033893069,6.033893069
6346,63877,4.292650699,4.292650699
6347,73174,6.081011165,6.081011165
6348,52276,5.584137011,5.584137011
6349,53161,4.974842946,4.974842946
6350,61148,5.153538105,5.153538105
6351,10341,6.518612438,6.518612438
6352,27742,5.328351404,5.328351404
6353,85289,6.405333138,6.405333138
6354,61834,5.153538105,5.153538105
6355,27888,4.8616016,4.8616016
6356,59359,5.405415974,5.405415974
6357,64200,6.781937074,6.781937074
6358,12110,5.722768363,5.722768363
6359,82653,5.781982259,5.781982259
6360,39543,5.405415974,5.405415974
6361,63757,5.45514134,5.45514134
6362,8630,5.405415974,5.405415974
6363,42699,5.836040761,5.836040761
6364,19722,5.885770109,5.885770109
6365,36887,5.584137011,5.584137011
6366,765,4.723016822,4.723016822
6367,79316,5.54404215,5.54404215
6368,12018,4.584447562,4.584447562
6369,29014,4.782208137,4.782208137
6370,34714,5.664175987,5.664175987
6371,9405,5.240356826,5.240356826
6372,36985,6.05244065,6.05244065
6373,11363,6.722718659,6.722718659
6374,45051,6.543975879,6.543975879
6375,59380,5.373551108,5.373551108
6376,40980,6.831843308,6.831843308
6377,62353,4.723016822,4.723016822
6378,51600,5.885770109,5.885770109
6379,23457,6.153413856,6.153413856
6380,41424,6.722718659,6.722718659
6381,20767,6.014774739,6.014774739
6382,31071,4.723016822,4.723016822
6383,62935,6.657255871,6.657255871
6384,68644,5.1688767,5.1688767
6385,38705,6.014774739,6.014774739
6386,70959,3.975670565,3.975670565
6387,50859,4.953785867,4.953785867
6388,57572,5.885770109,5.885770109
6389,83035,3.862594545,3.862594545
6390,7028,6.405333138,6.405333138
6391,3482,5.405415974,5.405415974
6392,1833,5.07059257,5.07059257
6393,22776,6.174787614,6.174787614
6394,63929,4.071302059,4.071302059
6395,16891,5.183845743,5.183845743
6396,48592,5.836040761,5.836040761
6397,3769,6.405333138,6.405333138
6398,75944,6.405333138,6.405333138
6399,72235,6.153413856,6.153413856
6400,41879,4.723016822,4.723016822
6401,34053,6.501109382,6.501109382
6402,65769,5.226703564,5.226703564
6403,3249,6.087953139,6.087953139
6404,35351,5.722768363,5.722768363
6405,70121,6.153413856,6.153413856
6406,70323,5.483172026,5.483172026
6407,41112,4.953785867,4.953785867
6408,86448,5.535703078,5.535703078
6409,63525,5.405415974,5.405415974
6410,52489,4.974842946,4.974842946
6411,6213,6.543975879,6.543975879
6412,51687,6.292054527,6.292054527
6413,70691,5.722768363,5.722768363
6414,49956,5.362555688,5.362555688
6415,78822,5.328351404,5.328351404
6416,49579,6.501109382,6.501109382
6417,36169,5.292153929,5.292153929
6418,78780,6.183727411,6.183727411
6419,6123,5.153538105,5.153538105
6420,63308,5.97467729,5.97467729
6421,55720,3.862594545,3.862594545
6422,81737,5.836040761,5.836040761
6423,3566,5.885770109,5.885770109
6424,56878,5.83084171,5.83084171
6425,74702,5.292153929,5.292153929
6426,75645,6.417636796,6.417636796
6427,5903,6.153413856,6.153413856
6428,11977,6.33987127,6.33987127
6429,47951,6.895217943,6.895217943
6430,35403,4.974842946,4.974842946
6431,73483,6.699938509,6.699938509
6432,9341,5.501180385,5.501180385
6433,67229,3.862594545,3.862594545
6434,84877,6.814935479,6.814935479
6435,39249,5.722768363,5.722768363
6436,28116,6.405333138,6.405333138
6437,78319,6.014774739,6.014774739
6438,40955,5.657311097,5.657311097
6439,35986,4.8616016,4.8616016
6440,57115,5.45514134,5.45514134
6441,4123,5.153538105,5.153538105
6442,14325,6.464550799,6.464550799
6443,69772,6.261492163,6.261492163
6444,850,3.862594545,3.862594545
6445,368,4.8616016,4.8616016
6446,68945,5.722768363,5.722768363
6447,52527,6.770536322,6.770536322
6448,4632,4.974842946,4.974842946
6449,31950,5.292153929,5.292153929
6450,49415,4.544373396,4.544373396
6451,54247,4.723016822,4.723016822
6452,58321,5.97467729,5.97467729
6453,37891,5.957884566,5.957884566
6454,66607,4.292650699,4.292650699
6455,64067,5.781982259,5.781982259
6456,74041,6.584074882,6.584074882
6457,49286,6.101608651,6.101608651
6458,42334,6.464550799,6.464550799
6459,43095,5.45514134,5.45514134
6460,21606,5.584137011,5.584137011
6461,6178,6.722718659,6.722718659
6462,72923,6.153413856,6.153413856
6463,67977,5.781982259,5.781982259
6464,44180,5.722768363,5.722768363
6465,54778,5.07059257,5.07059257
6466,77556,4.292650699,4.292650699
6467,52785,6.518612438,6.518612438
6468,71846,4.723016822,4.723016822
6469,58948,4.292650699,4.292650699
6470,23137,5.501180385,5.501180385
6471,32171,6.670911833,6.670911833
6472,41423,5.836040761,5.836040761
6473,90687,5.153538105,5.153538105
6474,47259,5.445509541,5.445509541
6475,15034,4.974842946,4.974842946
6476,26935,5.405415974,5.405415974
6477,11592,5.153538105,5.153538105
6478,85578,6.405333138,6.405333138
6479,76717,5.722768363,5.722768363
6480,24854,5.405415974,5.405415974
6481,74124,5.591854597,5.591854597
6482,31552,5.153538105,5.153538105
6483,37131,4.501535282,4.501535282
6484,76588,5.501180385,5.501180385
6485,29561,6.014774739,6.014774739
6486,66304,5.08809119,5.08809119
6487,79478,3.862594545,3.862594545
6488,11783,5.584137011,5.584137011
6489,22993,5.292153929,5.292153929
6490,16466,6.153413856,6.153413856
6491,56691,5.584137011,5.584137011
6492,8839,5.292153929,5.292153929
6493,32163,6.445431881,6.445431881
6494,88637,4.723016822,4.723016822
6495,64407,5.45514134,5.45514134
6496,55305,6.153413856,6.153413856
6497,63530,5.492241446,5.492241446
6498,796,5.292153929,5.292153929
6499,64312,5.722768363,5.722768363
6500,33754,5.07059257,5.07059257
6501,68222,4.723016822,4.723016822
6502,30086,5.292153929,5.292153929
6503,54490,3.862594545,3.862594545
6504,50341,4.292650699,4.292650699
6505,27401,6.405333138,6.405333138
6506,60981,4.292650699,4.292650699
6507,27017,6.153413856,6.153413856
6508,81729,6.405333138,6.405333138
6509,84537,5.722768363,5.722768363
6510,8599,6.697355045,6.697355045
6511,8649,5.722768363,5.722768363
6512,45351,6.121545176,6.121545176
